Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales
2004.0,2.28,0.02,0.08,0.0
2004.0,0.96,1.08,0.04,0.3
2004.0,1.25,0.86,0.01,0.26
2009.0,2.03,0.13,0.0,0.21
2011.0,1.38,0.74,0.02,0.22
1995.0,0.69,0.14,1.48,0.05
2010.0,1.07,1.05,0.0,0.23
1996.0,1.39,0.48,0.4,0.08
1998.0,0.0,0.0,2.34,0.01
2008.0,1.68,0.46,0.01,0.2
2013.0,1.32,0.83,0.0,0.2
2007.0,0.92,0.0,0.01,1.41
2008.0,1.2,0.9,0.0,0.24
2001.0,1.08,0.7,0.34,0.21
2010.0,1.27,0.86,0.0,0.2
2015.0,1.14,0.54,0.47,0.17
2015.0,1.93,0.14,0.0,0.24
2010.0,1.57,0.56,0.0,0.19
2000.0,0.78,0.4,1.06,0.07
1997.0,0.79,1.35,0.04,0.14
2004.0,0.85,1.06,0.09,0.32
2004.0,0.52,0.45,1.21,0.13
1999.0,1.58,0.64,0.0,0.09
1995.0,0.28,0.0,2.02,0.01
1998.0,1.65,0.46,0.1,0.1
2013.0,1.24,0.85,0.0,0.21
2012.0,0.95,1.06,0.0,0.29
2008.0,0.95,0.54,0.62,0.18
2011.0,1.08,0.75,0.15,0.31
1997.0,0.91,1.25,0.0,0.13
2013.0,1.23,0.68,0.04,0.34
2004.0,1.38,0.8,0.0,0.1
2009.0,0.3,1.27,0.46,0.26
2014.0,1.11,0.98,0.0,0.2
2015.0,0.0,0.0,2.28,0.0
1983.0,0.51,0.12,1.63,0.02
2008.0,0.38,0.07,0.01,1.82
2008.0,1.01,0.9,0.0,0.37
2012.0,1.05,0.77,0.1,0.36
1997.0,0.07,2.0,0.02,0.18
2012.0,1.12,0.39,0.64,0.12
2009.0,1.34,0.62,0.0,0.31
2006.0,1.07,0.92,0.04,0.24
2002.0,1.22,0.1,0.91,0.04
2001.0,0.9,0.73,0.54,0.09
2007.0,1.4,0.54,0.02,0.3
,1.19,0.84,0.0,0.23
2007.0,1.34,0.57,0.14,0.21
2014.0,0.28,0.79,0.87,0.32
2002.0,0.62,0.44,1.06,0.13
1997.0,1.52,0.46,0.2,0.08
2004.0,1.48,0.25,0.46,0.06
2011.0,1.93,0.15,0.0,0.17
2009.0,0.67,0.41,1.05,0.11
2008.0,0.51,0.51,0.91,0.32
2001.0,1.19,0.71,0.22,0.13
2001.0,1.29,0.83,0.0,0.11
1990.0,1.74,0.25,0.21,0.03
2008.0,1.42,0.61,0.0,0.21
2009.0,1.09,0.85,0.0,0.28
2013.0,1.27,0.62,0.18,0.16
2003.0,0.88,1.03,0.0,0.31
2009.0,1.71,0.32,0.02,0.18
1998.0,1.0,0.63,0.45,0.13
2010.0,1.03,0.98,0.0,0.21
2010.0,1.45,0.55,0.02,0.19
2013.0,1.47,0.55,0.0,0.19
2006.0,1.06,0.82,0.05,0.28
2008.0,1.78,0.24,0.0,0.18
1981.0,2.06,0.12,0.0,0.02
2007.0,2.01,0.02,0.0,0.17
2000.0,1.11,0.51,0.34,0.23
1986.0,0.15,0.0,2.05,0.0
2008.0,1.28,0.68,0.02,0.21
2007.0,1.06,0.91,0.0,0.23
2011.0,0.34,0.97,0.55,0.33
2006.0,1.17,0.78,0.02,0.22
2003.0,1.68,0.44,0.0,0.08
1992.0,0.87,0.17,1.1,0.05
2000.0,1.04,0.72,0.3,0.13
2012.0,0.59,1.07,0.07,0.45
2000.0,0.0,0.0,2.17,0.01
2002.0,1.92,0.2,0.0,0.06
2013.0,1.21,0.78,0.01,0.17
2013.0,1.97,0.07,0.0,0.13
2006.0,1.29,0.04,0.73,0.12
2003.0,1.48,0.17,0.47,0.06
2010.0,1.27,0.68,0.01,0.2
1998.0,1.6,0.46,0.08,0.03
1984.0,0.48,0.11,1.56,0.02
2001.0,1.23,0.83,0.0,0.1
2009.0,1.51,0.47,0.0,0.18
2000.0,1.5,0.55,0.02,0.08
2015.0,0.54,1.16,0.13,0.32
1987.0,0.14,0.03,1.98,0.0
2014.0,0.6,1.41,0.0,0.14
2007.0,0.52,1.03,0.0,0.59
1996.0,0.66,0.0,1.45,0.03
1983.0,0.01,0.0,2.13,0.0
1988.0,1.47,0.38,0.19,0.1
1992.0,1.2,0.84,0.0,0.1
1981.0,1.99,0.12,0.0,0.02
2004.0,1.04,0.81,0.0,0.27
2006.0,0.64,0.07,1.35,0.08
2003.0,0.82,0.37,0.89,0.05
2016.0,0.59,1.16,0.06,0.33
2010.0,0.93,0.97,0.02,0.21
2006.0,0.91,0.05,1.07,0.09
2010.0,1.47,0.09,0.45,0.11
2001.0,1.37,0.61,0.05,0.09
1989.0,0.83,0.33,0.92,0.04
2011.0,1.61,0.27,0.05,0.18
2009.0,1.2,0.62,0.0,0.29
2000.0,1.68,0.4,0.0,0.03
2008.0,0.11,1.34,0.4,0.26
2002.0,1.68,0.31,0.02,0.09
2010.0,0.9,0.45,0.63,0.13
,1.35,0.56,0.0,0.2
2003.0,0.63,0.21,1.13,0.13
2011.0,1.63,0.33,0.0,0.15
1998.0,0.94,0.07,1.05,0.04
2002.0,1.17,0.72,0.0,0.22
2002.0,1.54,0.44,0.04,0.07
2005.0,1.77,0.13,0.02,0.18
2011.0,1.41,0.51,0.01,0.17
2005.0,0.99,0.63,0.29,0.19
1997.0,0.0,0.0,1.96,0.14
2006.0,1.16,0.65,0.08,0.2
2003.0,1.26,0.6,0.05,0.18
2010.0,1.84,0.12,0.01,0.13
2009.0,1.97,0.0,0.0,0.12
2006.0,0.92,0.94,0.0,0.22
2015.0,0.7,0.93,0.14,0.32
2010.0,0.46,0.42,0.96,0.25
2010.0,1.77,0.32,0.0,0.0
2002.0,1.11,0.71,0.0,0.27
2008.0,0.63,1.02,0.05,0.39
2007.0,1.36,0.52,0.0,0.2
2003.0,0.97,0.33,0.73,0.06
2010.0,0.59,0.99,0.13,0.36
1998.0,2.04,0.04,0.0,0.0
1994.0,0.89,1.08,0.0,0.11
2010.0,0.79,0.94,0.0,0.35
2002.0,1.54,0.46,0.0,0.08
2010.0,0.63,0.42,0.75,0.26
2009.0,1.48,0.39,0.0,0.19
2011.0,0.75,0.54,0.54,0.23
2001.0,1.64,0.36,0.0,0.07
2007.0,1.04,0.8,0.01,0.22
2010.0,0.73,0.97,0.02,0.34
2010.0,1.2,0.63,0.04,0.19
2005.0,0.71,0.52,0.74,0.08
2004.0,1.15,0.77,0.04,0.1
1998.0,0.68,0.46,0.79,0.13
2003.0,1.06,0.62,0.13,0.25
2013.0,0.89,0.57,0.46,0.13
2007.0,0.73,0.92,0.04,0.37
2008.0,1.23,0.64,0.0,0.19
2013.0,1.43,0.33,0.04,0.25
2005.0,1.16,0.06,0.83,0.0
2002.0,1.47,0.48,0.05,0.06
2013.0,0.71,0.83,0.15,0.35
1992.0,1.75,0.25,0.0,0.05
2007.0,0.48,1.29,0.02,0.25
2009.0,1.11,0.27,0.53,0.14
2011.0,1.45,0.42,0.01,0.16
2008.0,0.73,1.09,0.0,0.23
2006.0,1.74,0.02,0.0,0.28
2005.0,0.71,1.02,0.0,0.31
2003.0,1.2,0.48,0.29,0.07
2011.0,0.58,1.06,0.03,0.37
2014.0,1.53,0.25,0.0,0.25
1998.0,1.25,0.61,0.13,0.05
2011.0,1.47,0.4,0.0,0.16
2003.0,1.57,0.18,0.0,0.27
2008.0,1.05,0.67,0.0,0.3
2005.0,1.81,0.05,0.01,0.15
2014.0,1.76,0.09,0.0,0.17
2012.0,0.82,0.98,0.04,0.18
2007.0,0.49,1.27,0.0,0.25
2016.0,1.2,0.62,0.0,0.18
2013.0,0.77,0.85,0.01,0.37
2012.0,0.89,0.45,0.53,0.13
2014.0,0.35,1.31,0.02,0.33
1993.0,0.52,0.16,1.29,0.03
2008.0,1.48,0.3,0.0,0.22
1997.0,0.95,0.64,0.27,0.13
1989.0,0.75,0.3,0.9,0.04
2002.0,1.21,0.64,0.05,0.09
2002.0,0.75,1.09,0.02,0.12
1991.0,0.93,0.27,0.75,0.04
2013.0,1.25,0.58,0.0,0.16
2012.0,1.11,0.63,0.07,0.16
2014.0,0.72,0.86,0.08,0.32
2010.0,0.99,0.8,0.0,0.18
2002.0,0.74,0.95,0.0,0.28
2008.0,1.2,0.59,0.0,0.19
2003.0,0.71,0.58,0.51,0.17
2008.0,1.01,0.64,0.02,0.3
1981.0,1.84,0.11,0.0,0.02
2013.0,1.22,0.57,0.02,0.15
2004.0,0.5,0.5,0.63,0.33
1986.0,1.13,0.37,0.41,0.05
1985.0,0.18,0.23,1.53,0.02
2006.0,0.79,0.03,1.05,0.08
2006.0,1.09,0.65,0.02,0.2
2014.0,1.3,0.49,0.0,0.16
2003.0,0.74,1.01,0.0,0.2
2005.0,1.26,0.61,0.0,0.09
1994.0,1.09,0.77,0.0,0.09
2003.0,1.69,0.2,0.0,0.06
2003.0,0.95,0.74,0.0,0.25
2008.0,0.49,1.26,0.01,0.18
1999.0,1.94,0.0,0.0,0.0
2001.0,0.59,1.23,0.0,0.13
1989.0,0.96,0.38,0.55,0.05
2004.0,1.09,0.15,0.65,0.04
1997.0,1.41,0.42,0.03,0.07
2002.0,1.42,0.4,0.0,0.12
2004.0,1.0,0.72,0.0,0.21
2013.0,1.15,0.61,0.0,0.17
2008.0,1.1,0.56,0.0,0.27
1993.0,1.48,0.39,0.0,0.06
1995.0,0.34,0.26,1.3,0.03
1998.0,1.06,0.6,0.2,0.07
2008.0,1.53,0.24,0.0,0.16
2014.0,0.56,0.89,0.1,0.37
2008.0,1.51,0.0,0.29,0.12
2013.0,0.86,0.87,0.01,0.17
2001.0,0.92,0.53,0.41,0.06
2009.0,0.73,0.97,0.01,0.22
2008.0,0.87,0.85,0.0,0.2
2001.0,0.76,0.96,0.0,0.2
2003.0,1.03,0.8,0.0,0.09
2004.0,0.94,0.73,0.0,0.25
1996.0,0.26,0.16,1.46,0.03
2009.0,1.06,0.67,0.0,0.18
2000.0,0.72,0.16,1.01,0.02
2008.0,1.14,0.57,0.0,0.19
2008.0,1.3,0.44,0.0,0.17
2015.0,0.77,0.78,0.04,0.31
2011.0,1.08,0.66,0.0,0.17
2001.0,1.03,0.75,0.03,0.09
2012.0,0.59,0.92,0.06,0.32
2013.0,0.73,0.91,0.03,0.22
2008.0,1.56,0.15,0.0,0.18
2013.0,0.21,0.3,1.33,0.04
2009.0,1.05,0.54,0.03,0.26
1999.0,1.37,0.44,0.0,0.08
2004.0,0.92,0.72,0.0,0.24
1999.0,0.25,0.12,1.48,0.03
2005.0,0.89,0.69,0.09,0.21
1998.0,1.42,0.36,0.03,0.07
2007.0,0.47,0.08,0.0,1.33
2002.0,0.96,0.53,0.3,0.09
1998.0,0.22,1.47,0.04,0.14
2001.0,0.53,0.16,1.07,0.1
2013.0,0.73,0.62,0.4,0.12
2001.0,0.87,0.52,0.41,0.06
2005.0,1.75,0.03,0.0,0.08
2004.0,1.12,0.69,0.03,0.02
1999.0,0.94,0.44,0.39,0.1
1997.0,1.37,0.41,0.04,0.04
2004.0,0.0,1.37,0.0,0.49
2014.0,0.64,0.92,0.01,0.29
2001.0,0.91,0.71,0.0,0.24
2009.0,1.34,0.37,0.0,0.15
1999.0,0.62,0.42,0.69,0.12
2010.0,0.85,0.71,0.13,0.16
2013.0,0.61,0.59,0.55,0.11
2004.0,1.33,0.49,0.0,0.03
2007.0,0.83,0.82,0.0,0.2
2004.0,1.26,0.18,0.35,0.06
1984.0,0.8,0.19,0.83,0.03
2011.0,1.05,0.49,0.08,0.23
2001.0,0.0,1.1,0.42,0.33
2009.0,0.97,0.34,0.35,0.18
2005.0,1.53,0.05,0.0,0.25
1998.0,0.83,0.06,0.93,0.0
2005.0,1.31,0.49,0.0,0.03
2012.0,0.84,0.76,0.0,0.23
1996.0,1.33,0.4,0.03,0.07
2015.0,0.46,1.02,0.07,0.28
1993.0,0.25,0.07,1.49,0.02
2007.0,1.09,0.54,0.02,0.17
1995.0,0.92,0.33,0.52,0.05
2014.0,0.61,0.34,0.79,0.09
1994.0,1.24,0.43,0.03,0.12
2001.0,1.73,0.07,0.0,0.02
2001.0,1.81,0.0,0.0,0.0
2007.0,0.91,0.74,0.07,0.09
2010.0,0.22,0.21,1.35,0.03
2014.0,0.55,0.84,0.11,0.31
2003.0,1.05,0.59,0.0,0.18
2000.0,1.1,0.51,0.12,0.08
2002.0,0.78,0.44,0.56,0.04
2004.0,0.88,0.69,0.0,0.23
2008.0,1.0,0.03,0.0,0.77
2002.0,0.93,0.59,0.21,0.07
2006.0,1.66,0.0,0.01,0.13
2010.0,1.41,0.21,0.03,0.16
1999.0,1.0,0.68,0.0,0.12
2015.0,0.49,0.96,0.07,0.27
1994.0,1.26,0.39,0.08,0.06
2013.0,0.52,0.88,0.06,0.34
2012.0,1.05,0.57,0.03,0.14
2003.0,1.25,0.29,0.0,0.24
2006.0,0.23,0.03,1.49,0.03
2001.0,1.12,0.58,0.0,0.08
2004.0,0.39,1.01,0.02,0.36
2011.0,0.32,0.95,0.36,0.14
2010.0,0.45,0.94,0.06,0.33
2012.0,0.41,0.46,0.72,0.19
2013.0,0.93,0.57,0.14,0.13
2005.0,0.85,0.76,0.0,0.16
2007.0,1.16,0.45,0.0,0.16
2013.0,0.31,0.54,0.84,0.08
2013.0,1.59,0.03,0.0,0.15
1991.0,0.24,0.09,1.33,0.12
2000.0,0.63,0.06,1.03,0.04
2001.0,1.19,0.29,0.24,0.06
2009.0,1.07,0.45,0.01,0.24
1991.0,0.85,0.31,0.56,0.04
1998.0,1.27,0.42,0.0,0.07
2004.0,1.06,0.54,0.0,0.16
2001.0,0.93,0.38,0.4,0.06
1994.0,1.02,0.47,0.2,0.07
1986.0,0.53,0.12,1.09,0.02
2004.0,0.86,0.67,0.0,0.22
2002.0,1.23,0.46,0.0,0.07
2002.0,0.86,0.67,0.0,0.22
2013.0,0.72,0.69,0.04,0.31
2012.0,0.68,0.9,0.01,0.17
2007.0,1.26,0.47,0.0,0.03
2015.0,1.11,0.48,0.0,0.16
2004.0,0.52,0.95,0.0,0.29
2007.0,0.35,1.07,0.02,0.32
2001.0,0.61,0.87,0.02,0.26
1998.0,1.68,0.04,0.0,0.04
2013.0,0.9,0.37,0.25,0.24
2004.0,1.24,0.45,0.0,0.07
2001.0,0.06,0.9,0.53,0.27
2007.0,1.0,0.54,0.03,0.18
1991.0,0.7,0.13,0.91,0.01
1993.0,0.94,0.34,0.21,0.27
1993.0,0.79,0.14,0.8,0.02
2009.0,0.83,0.66,0.08,0.18
2008.0,0.85,0.66,0.01,0.22
2004.0,1.25,0.46,0.0,0.03
1999.0,0.72,0.89,0.04,0.1
2002.0,0.63,0.49,0.45,0.17
2011.0,0.83,0.63,0.02,0.25
2009.0,1.19,0.4,0.0,0.16
2015.0,0.69,0.89,0.03,0.14
2010.0,0.96,0.61,0.01,0.16
1996.0,1.69,0.04,0.0,0.01
1998.0,1.66,0.04,0.0,0.04
2014.0,0.49,0.88,0.06,0.3
2011.0,0.59,0.75,0.13,0.27
2014.0,0.67,0.66,0.12,0.27
2001.0,0.85,0.66,0.0,0.22
2016.0,0.64,0.68,0.14,0.26
1998.0,1.48,0.2,0.0,0.05
2001.0,0.94,0.62,0.1,0.07
2013.0,1.15,0.44,0.0,0.14
2002.0,0.95,0.7,0.0,0.08
2012.0,1.06,0.52,0.01,0.14
2003.0,0.85,0.66,0.0,0.22
2015.0,0.61,0.78,0.06,0.27
2015.0,0.66,0.78,0.0,0.28
2008.0,0.61,0.18,0.0,0.94
2008.0,0.7,0.83,0.0,0.19
2011.0,0.41,0.98,0.0,0.33
2004.0,1.61,0.03,0.0,0.08
2003.0,0.8,0.21,0.55,0.15
2010.0,0.59,0.87,0.0,0.25
2009.0,1.43,0.16,0.0,0.12
1998.0,0.99,0.64,0.0,0.08
2007.0,1.15,0.41,0.0,0.15
2004.0,0.88,0.34,0.32,0.18
2003.0,1.09,0.55,0.0,0.07
2006.0,0.0,0.0,1.71,0.0
2001.0,1.25,0.39,0.0,0.06
2009.0,1.58,0.0,0.0,0.12
2014.0,0.34,1.08,0.03,0.26
2009.0,0.23,0.24,0.0,1.23
2008.0,0.99,0.42,0.14,0.15
2007.0,0.49,1.12,0.0,0.09
2011.0,0.62,0.21,0.79,0.08
1993.0,0.0,0.0,1.69,0.01
2007.0,0.69,0.83,0.0,0.19
2006.0,1.41,0.05,0.0,0.23
2005.0,1.22,0.34,0.04,0.1
2014.0,1.36,0.18,0.0,0.15
2008.0,0.88,0.54,0.02,0.25
2013.0,1.01,0.53,0.01,0.14
1999.0,0.94,0.64,0.0,0.11
2009.0,0.96,0.44,0.08,0.22
2015.0,0.55,1.01,0.0,0.13
1997.0,1.37,0.28,0.03,0.02
1998.0,1.1,0.48,0.04,0.07
2001.0,0.87,0.66,0.08,0.08
2008.0,0.79,0.71,0.01,0.18
2002.0,1.52,0.12,0.0,0.05
2010.0,0.98,0.52,0.0,0.19
2005.0,0.98,0.42,0.22,0.06
2012.0,0.8,0.52,0.07,0.3
2007.0,0.9,0.47,0.0,0.32
2006.0,0.82,0.64,0.0,0.22
1997.0,1.58,0.06,0.0,0.04
2012.0,0.9,0.64,0.0,0.15
1992.0,0.59,0.24,0.82,0.03
1997.0,0.38,0.87,0.33,0.1
2003.0,1.67,0.0,0.0,0.0
2008.0,1.23,0.3,0.0,0.14
2007.0,0.91,0.55,0.04,0.17
2002.0,1.18,0.27,0.17,0.06
2008.0,0.94,0.57,0.0,0.17
2003.0,0.93,0.52,0.0,0.22
2008.0,0.45,1.02,0.0,0.2
2000.0,1.58,0.05,0.0,0.04
2006.0,0.81,0.59,0.01,0.26
2013.0,0.43,0.67,0.42,0.15
2005.0,1.22,0.39,0.0,0.06
1989.0,0.91,0.3,0.42,0.04
2001.0,1.09,0.49,0.02,0.07
2001.0,0.59,0.95,0.03,0.1
2013.0,0.82,0.65,0.0,0.19
2003.0,0.97,0.59,0.04,0.07
2001.0,1.13,0.32,0.0,0.22
2003.0,1.35,0.09,0.0,0.23
2003.0,1.08,0.45,0.0,0.14
2015.0,0.63,0.66,0.11,0.26
2007.0,0.57,0.73,0.06,0.3
1992.0,1.0,0.3,0.31,0.04
2000.0,0.78,0.61,0.06,0.2
2012.0,0.86,0.64,0.01,0.14
2004.0,0.81,0.63,0.0,0.21
2006.0,0.76,0.7,0.02,0.18
2002.0,1.25,0.15,0.03,0.22
2005.0,0.96,0.12,0.54,0.04
1981.0,1.54,0.1,0.0,0.02
2004.0,0.9,0.11,0.6,0.05
1991.0,1.06,0.38,0.15,0.05
2011.0,0.48,0.68,0.33,0.16
2004.0,0.0,0.0,1.65,0.0
2008.0,1.09,0.38,0.02,0.16
2007.0,0.32,0.02,1.27,0.03
2004.0,0.8,0.05,0.76,0.03
2011.0,0.76,0.72,0.0,0.16
1982.0,1.52,0.1,0.0,0.02
1999.0,0.93,0.63,0.0,0.08
1986.0,0.74,0.26,0.61,0.03
2002.0,0.8,0.63,0.0,0.21
2005.0,1.44,0.15,0.0,0.05
2004.0,0.54,0.88,0.0,0.22
2010.0,1.02,0.48,0.0,0.14
2015.0,0.44,0.89,0.05,0.25
2004.0,1.54,0.02,0.0,0.07
2006.0,0.45,0.96,0.02,0.2
2001.0,0.78,0.25,0.56,0.04
,0.58,0.81,0.0,0.24
2011.0,0.6,0.73,0.02,0.28
2003.0,1.18,0.34,0.0,0.1
1999.0,0.71,0.48,0.32,0.11
2014.0,1.33,0.14,0.0,0.15
2004.0,1.32,0.09,0.0,0.22
2010.0,0.59,0.85,0.02,0.17
,0.99,0.41,0.0,0.22
2005.0,0.8,0.63,0.01,0.19
2011.0,0.82,0.61,0.03,0.15
2006.0,0.99,0.04,0.49,0.1
2003.0,1.01,0.11,0.45,0.04
1998.0,0.9,0.61,0.0,0.11
2006.0,0.8,0.38,0.3,0.13
2004.0,0.79,0.62,0.0,0.21
2013.0,0.92,0.53,0.03,0.13
1989.0,0.66,0.27,0.65,0.03
1998.0,0.0,0.0,1.61,0.01
2005.0,0.98,0.38,0.2,0.04
2005.0,0.0,1.18,0.0,0.43
2007.0,1.5,0.0,0.0,0.11
2014.0,0.79,0.68,0.01,0.13
2008.0,0.95,0.48,0.01,0.15
2011.0,0.4,0.99,0.0,0.22
2005.0,1.3,0.23,0.0,0.07
2008.0,0.71,0.69,0.02,0.18
1998.0,0.46,0.96,0.09,0.08
1981.0,1.49,0.09,0.0,0.02
1999.0,0.71,0.48,0.3,0.1
2008.0,0.19,0.02,1.36,0.02
2016.0,0.58,0.74,0.02,0.26
2003.0,1.05,0.44,0.06,0.04
2004.0,1.26,0.12,0.0,0.21
1996.0,0.01,1.58,0.0,0.0
2006.0,1.15,0.36,0.04,0.04
1996.0,0.61,0.41,0.46,0.1
2008.0,0.58,0.46,0.34,0.21
1982.0,1.48,0.09,0.0,0.02
2007.0,0.04,1.1,0.32,0.13
2008.0,0.92,0.44,0.07,0.15
2010.0,0.95,0.5,0.0,0.14
1999.0,0.88,0.6,0.0,0.1
2014.0,0.47,0.8,0.03,0.29
2008.0,0.87,0.56,0.0,0.15
2008.0,0.85,0.58,0.0,0.16
2008.0,0.81,0.6,0.01,0.17
2000.0,0.88,0.6,0.0,0.1
2012.0,0.62,0.8,0.01,0.15
2009.0,0.94,0.49,0.0,0.15
2008.0,0.64,0.76,0.0,0.17
2012.0,0.88,0.26,0.34,0.09
2007.0,1.06,0.37,0.0,0.15
2009.0,0.58,0.44,0.44,0.12
2002.0,0.85,0.65,0.0,0.08
2009.0,0.1,0.18,0.12,1.16
2001.0,0.77,0.6,0.0,0.2
2002.0,0.98,0.53,0.0,0.06
2005.0,0.95,0.11,0.46,0.04
2012.0,0.18,0.64,0.49,0.25
2000.0,0.77,0.6,0.0,0.2
2006.0,1.07,0.4,0.0,0.1
1988.0,0.59,0.14,0.81,0.02
1995.0,1.32,0.19,0.0,0.05
2016.0,0.58,0.44,0.33,0.21
1990.0,0.67,0.17,0.69,0.03
2001.0,0.0,0.0,1.56,0.0
2003.0,0.68,0.38,0.44,0.05
2013.0,0.59,0.75,0.01,0.21
2010.0,0.84,0.56,0.0,0.15
2012.0,0.72,0.54,0.04,0.25
2002.0,0.76,0.59,0.0,0.2
2003.0,0.91,0.57,0.0,0.07
2008.0,0.79,0.44,0.19,0.14
2010.0,0.85,0.47,0.02,0.22
2000.0,1.13,0.38,0.02,0.03
2001.0,0.57,0.87,0.02,0.09
2014.0,0.9,0.53,0.0,0.13
2010.0,0.8,0.53,0.0,0.22
2011.0,0.6,0.51,0.21,0.23
1999.0,1.55,0.0,0.0,0.0
2011.0,1.07,0.36,0.0,0.12
2015.0,0.69,0.5,0.24,0.11
2013.0,1.06,0.35,0.01,0.12
2007.0,0.68,0.43,0.29,0.14
2015.0,0.71,0.22,0.52,0.1
2000.0,0.83,0.44,0.08,0.19
2003.0,0.58,0.87,0.0,0.09
2006.0,1.4,0.02,0.02,0.1
2008.0,0.86,0.52,0.01,0.15
2005.0,1.26,0.07,0.0,0.21
1996.0,0.85,0.58,0.0,0.1
2012.0,0.63,0.69,0.0,0.21
2009.0,0.92,0.41,0.0,0.21
2008.0,0.71,0.65,0.01,0.17
2007.0,0.57,0.79,0.0,0.17
1994.0,1.19,0.29,0.0,0.05
1998.0,1.44,0.05,0.0,0.04
2009.0,0.95,0.43,0.0,0.14
2016.0,0.17,1.26,0.0,0.1
2003.0,1.09,0.15,0.25,0.04
1997.0,0.85,0.58,0.0,0.1
2014.0,0.73,0.52,0.15,0.12
2011.0,0.94,0.45,0.0,0.13
2007.0,0.44,0.69,0.0,0.39
1997.0,1.07,0.39,0.0,0.06
2002.0,0.36,0.9,0.0,0.27
1996.0,1.43,0.05,0.0,0.04
1984.0,0.0,0.0,1.52,0.0
1984.0,0.18,0.06,1.27,0.01
1998.0,1.45,0.04,0.0,0.04
1998.0,1.43,0.05,0.0,0.03
2010.0,0.5,0.72,0.04,0.26
2006.0,0.6,0.63,0.03,0.26
2002.0,1.11,0.31,0.06,0.04
2002.0,1.26,0.05,0.0,0.21
2014.0,1.3,0.09,0.0,0.12
2010.0,0.65,0.71,0.0,0.15
2011.0,0.84,0.54,0.0,0.13
2011.0,0.02,1.16,0.0,0.34
2013.0,0.0,0.0,1.51,0.0
1988.0,0.93,0.15,0.42,0.01
2001.0,0.23,1.16,0.0,0.11
1997.0,1.41,0.06,0.0,0.04
2007.0,0.35,0.03,0.0,1.13
1997.0,1.18,0.27,0.0,0.05
2003.0,0.99,0.32,0.11,0.08
2011.0,0.64,0.58,0.05,0.23
2000.0,0.66,0.52,0.15,0.17
2010.0,0.86,0.48,0.0,0.17
1998.0,1.41,0.05,0.0,0.04
2002.0,0.49,0.78,0.0,0.23
2010.0,1.08,0.31,0.0,0.11
2000.0,1.19,0.07,0.05,0.2
2000.0,1.2,0.27,0.02,0.02
1985.0,0.46,0.1,0.92,0.02
1993.0,1.0,0.36,0.09,0.05
1986.0,0.0,0.0,1.5,0.0
2010.0,0.75,0.53,0.09,0.12
2008.0,1.13,0.2,0.0,0.16
1998.0,1.21,0.14,0.1,0.04
2009.0,1.08,0.28,0.0,0.13
2003.0,0.72,0.38,0.36,0.04
2002.0,1.0,0.43,0.0,0.06
2008.0,1.22,0.0,0.0,0.27
2008.0,1.0,0.36,0.0,0.13
2000.0,0.82,0.36,0.25,0.06
2006.0,0.0,1.1,0.0,0.39
2008.0,0.82,0.52,0.01,0.14
2010.0,0.61,0.73,0.0,0.15
2009.0,0.37,0.69,0.28,0.14
2006.0,0.43,0.88,0.0,0.18
2006.0,0.47,0.37,0.52,0.12
1990.0,0.28,0.5,0.65,0.05
1999.0,1.2,0.25,0.02,0.02
1997.0,0.7,0.35,0.39,0.04
2011.0,0.78,0.47,0.03,0.2
2005.0,0.72,0.56,0.0,0.19
2004.0,1.08,0.2,0.0,0.2
2004.0,0.82,0.59,0.0,0.07
2007.0,0.39,0.92,0.0,0.17
2012.0,0.58,0.55,0.06,0.28
2008.0,0.72,0.41,0.14,0.2
1999.0,0.62,0.18,0.65,0.02
2003.0,1.04,0.37,0.0,0.06
2006.0,1.33,0.03,0.01,0.1
2013.0,0.45,0.4,0.44,0.18
2008.0,0.69,0.2,0.49,0.09
2010.0,0.95,0.4,0.0,0.12
2008.0,0.78,0.5,0.03,0.15
2007.0,1.15,0.2,0.0,0.12
2012.0,0.4,0.72,0.02,0.33
1998.0,0.29,0.19,0.89,0.1
2004.0,1.02,0.38,0.0,0.06
2012.0,0.93,0.4,0.02,0.12
2008.0,0.81,0.46,0.04,0.15
2003.0,0.72,0.56,0.0,0.19
2008.0,0.46,0.83,0.0,0.17
,0.81,0.55,0.0,0.1
2011.0,0.83,0.48,0.02,0.12
2001.0,0.95,0.37,0.1,0.04
1981.0,1.36,0.08,0.0,0.02
1998.0,0.81,0.55,0.0,0.1
2005.0,0.93,0.24,0.25,0.04
2012.0,0.63,0.59,0.03,0.21
2012.0,0.94,0.4,0.0,0.11
2012.0,0.47,0.65,0.06,0.28
1998.0,1.17,0.2,0.04,0.05
2006.0,0.53,0.58,0.0,0.35
2013.0,0.51,0.75,0.07,0.12
2004.0,0.37,0.47,0.54,0.07
2013.0,0.89,0.44,0.0,0.12
2015.0,0.86,0.46,0.0,0.13
2008.0,0.75,0.49,0.01,0.21
2004.0,0.71,0.55,0.0,0.19
2011.0,0.0,1.13,0.0,0.32
2003.0,0.54,0.35,0.46,0.1
2007.0,0.53,0.76,0.0,0.16
1996.0,0.0,0.0,1.44,0.01
1984.0,0.0,0.0,1.45,0.0
1993.0,0.0,0.0,1.45,0.0
1997.0,0.0,0.0,1.44,0.01
1999.0,1.24,0.17,0.03,0.01
2008.0,0.97,0.34,0.0,0.13
2010.0,0.11,0.08,1.24,0.02
2005.0,1.38,0.05,0.0,0.02
