Year,Publisher,Global_Sales
2008.0,Electronic Arts,2.02
2005.0,Activision,2.02
2014.0,Electronic Arts,2.02
2012.0,Microsoft Game Studios,2.02
2007.0,Midway Games,2.01
2016.0,Ubisoft,2.01
2013.0,Warner Bros. Interactive Entertainment,2.0
2012.0,Nintendo,2.0
2014.0,Sony Computer Entertainment,2.0
1993.0,Nintendo,2.0
2008.0,Midway Games,2.0
1997.0,Activision,1.99
1989.0,Nintendo,1.99
2002.0,Electronic Arts,1.99
2002.0,Electronic Arts,1.98
1991.0,Nintendo,1.98
2013.0,Electronic Arts,1.98
2012.0,Capcom,1.98
2014.0,Electronic Arts,1.97
2010.0,Sega,1.97
2002.0,Universal Interactive,1.97
2008.0,Activision,1.97
2003.0,Capcom,1.97
2008.0,Electronic Arts,1.97
1981.0,Atari,1.97
2013.0,Take-Two Interactive,1.96
2004.0,Sony Computer Entertainment,1.96
1986.0,Nintendo,1.96
1985.0,Nintendo,1.96
2006.0,Nintendo,1.96
2006.0,Ubisoft,1.96
2014.0,Activision,1.95
2003.0,Vivendi Games,1.95
2005.0,Take-Two Interactive,1.95
1994.0,LucasArts,1.95
2003.0,Electronic Arts,1.95
2003.0,Electronic Arts,1.94
2008.0,Electronic Arts,1.94
1999.0,Disney Interactive Studios,1.94
2001.0,THQ,1.94
1989.0,Nintendo,1.94
2004.0,Atari,1.94
1997.0,Sony Computer Entertainment,1.94
2002.0,Ubisoft,1.94
2004.0,Activision,1.93
2013.0,Warner Bros. Interactive Entertainment,1.93
2008.0,Activision,1.93
1993.0,Acclaim Entertainment,1.93
1995.0,Sega,1.93
1998.0,Nintendo,1.93
2008.0,Midway Games,1.93
2014.0,Ubisoft,1.93
2008.0,Nintendo,1.93
2013.0,Square Enix,1.92
2001.0,Nintendo,1.92
2009.0,Electronic Arts,1.92
2008.0,Electronic Arts,1.92
2001.0,THQ,1.92
2003.0,Electronic Arts,1.92
2004.0,THQ,1.92
1996.0,Sony Computer Entertainment,1.92
2009.0,Disney Interactive Studios,1.92
2000.0,Nintendo,1.91
2008.0,LucasArts,1.91
2008.0,Midway Games,1.91
2015.0,Activision,1.91
2011.0,LucasArts,1.91
2001.0,LucasArts,1.9
2012.0,Take-Two Interactive,1.9
2013.0,Electronic Arts,1.89
2008.0,Electronic Arts,1.89
2013.0,Nintendo,1.89
2009.0,Sony Computer Entertainment,1.88
1999.0,Konami Digital Entertainment,1.88
2004.0,Midway Games,1.88
1999.0,Sony Computer Entertainment,1.88
2005.0,Electronic Arts,1.88
1998.0,THQ,1.88
2007.0,Disney Interactive Studios,1.87
2002.0,Nintendo,1.87
1998.0,Electronic Arts,1.87
2001.0,THQ,1.87
2013.0,Nintendo,1.87
2001.0,Nintendo,1.86
2005.0,Electronic Arts,1.86
2004.0,Activision,1.86
1999.0,Sony Computer Entertainment,1.86
1997.0,Acclaim Entertainment,1.86
2004.0,Sony Computer Entertainment,1.86
2014.0,Sony Computer Entertainment,1.86
2001.0,Electronic Arts,1.86
2009.0,Disney Interactive Studios,1.86
1999.0,SquareSoft,1.86
2010.0,Activision,1.86
2013.0,Nintendo,1.85
2004.0,Sony Computer Entertainment,1.85
2007.0,Ubisoft,1.85
2004.0,Square Enix,1.85
1984.0,Nintendo,1.85
2011.0,Sony Computer Entertainment,1.85
2001.0,Unknown,1.84
2009.0,Namco Bandai Games,1.84
2005.0,Electronic Arts,1.84
1998.0,Nintendo,1.83
2005.0,THQ,1.83
2012.0,Activision,1.83
1996.0,Sony Computer Entertainment,1.83
2015.0,Square Enix,1.83
1993.0,SquareSoft,1.83
2007.0,Electronic Arts,1.83
1995.0,Sony Computer Entertainment,1.83
2014.0,Nintendo,1.82
1994.0,Sega,1.82
2001.0,Namco Bandai Games,1.82
2001.0,Electronic Arts,1.82
2007.0,Nintendo,1.82
2010.0,Nintendo,1.81
2014.0,Bethesda Softworks,1.81
2003.0,Konami Digital Entertainment,1.81
2000.0,Sega,1.81
2002.0,Sega,1.81
2004.0,Sony Computer Entertainment,1.81
2008.0,Activision,1.8
2002.0,Sega,1.8
2006.0,Electronic Arts,1.8
2010.0,Take-Two Interactive,1.8
1999.0,989 Studios,1.8
2015.0,Activision,1.79
1994.0,Virgin Interactive,1.79
2013.0,Sony Computer Entertainment,1.79
2012.0,Microsoft Game Studios,1.78
2003.0,Take-Two Interactive,1.78
2006.0,Square Enix,1.78
2001.0,THQ,1.78
2004.0,Sony Computer Entertainment,1.78
2011.0,Nintendo,1.78
2010.0,Square Enix,1.78
2012.0,Capcom,1.78
2013.0,Nintendo,1.77
2005.0,Vivendi Games,1.77
2007.0,Disney Interactive Studios,1.77
2013.0,Nintendo,1.77
2013.0,Electronic Arts,1.77
1991.0,Square,1.77
2000.0,Nintendo,1.77
2001.0,Microsoft Game Studios,1.77
2009.0,THQ,1.77
1991.0,Nintendo,1.76
1998.0,Acclaim Entertainment,1.76
2004.0,THQ,1.76
2001.0,Nintendo,1.76
1994.0,Sega,1.76
1986.0,Nintendo,1.76
2004.0,Electronic Arts,1.76
2002.0,Ubisoft,1.76
2002.0,Take-Two Interactive,1.76
2013.0,Take-Two Interactive,1.76
2012.0,Square Enix,1.76
2007.0,THQ,1.76
2015.0,Activision,1.76
2004.0,Electronic Arts,1.76
2007.0,Electronic Arts,1.76
2001.0,Activision,1.76
1998.0,Electronic Arts,1.75
2013.0,Square Enix,1.75
2004.0,Activision,1.75
2001.0,Konami Digital Entertainment,1.75
2007.0,Microsoft Game Studios,1.75
1991.0,Nintendo,1.75
1993.0,Capcom,1.75
1993.0,Nintendo,1.75
2009.0,505 Games,1.75
2008.0,Konami Digital Entertainment,1.75
2004.0,THQ,1.75
1999.0,LucasArts,1.74
2002.0,Namco Bandai Games,1.74
2011.0,Valve,1.74
2009.0,MTV Games,1.74
2015.0,Microsoft Game Studios,1.74
2010.0,Sega,1.74
1996.0,Nintendo,1.74
1998.0,Electronic Arts,1.74
2014.0,Activision,1.74
2011.0,Sony Computer Entertainment,1.74
2014.0,Activision,1.73
2001.0,Electronic Arts,1.73
2016.0,Activision,1.73
1998.0,989 Studios,1.73
2001.0,Electronic Arts,1.73
2013.0,Disney Interactive Studios,1.73
2002.0,Universal Interactive,1.73
2012.0,Bethesda Softworks,1.73
2003.0,Take-Two Interactive,1.72
2015.0,Sony Computer Entertainment,1.72
2015.0,Bethesda Softworks,1.72
2008.0,Activision,1.72
2008.0,Ubisoft,1.72
2011.0,Activision,1.72
2004.0,Electronic Arts,1.72
2003.0,Ubisoft,1.72
2010.0,Electronic Arts,1.71
2009.0,Warner Bros. Interactive Entertainment,1.71
1998.0,Activision,1.71
2007.0,Mindscape,1.71
2004.0,Sony Computer Entertainment Europe,1.71
2003.0,Electronic Arts,1.71
2006.0,Nintendo,1.71
2001.0,THQ,1.71
2009.0,Activision Value,1.7
2014.0,Ubisoft,1.7
2009.0,Electronic Arts,1.7
2008.0,Namco Bandai Games,1.7
2007.0,Nintendo,1.7
2011.0,Nintendo,1.7
1993.0,Banpresto,1.7
2007.0,D3Publisher,1.7
2006.0,Electronic Arts,1.7
2005.0,Sony Computer Entertainment,1.69
2014.0,Take-Two Interactive,1.69
2008.0,THQ,1.69
2013.0,Deep Silver,1.69
1999.0,Sony Computer Entertainment,1.69
2009.0,Electronic Arts,1.69
2015.0,Electronic Arts,1.69
1997.0,THQ,1.69
1998.0,THQ,1.69
2001.0,Electronic Arts,1.69
2008.0,Electronic Arts,1.69
2002.0,Infogrames,1.69
2010.0,Take-Two Interactive,1.69
2005.0,Capcom,1.69
2012.0,Activision,1.69
2007.0,LucasArts,1.68
2006.0,Oxygen Interactive,1.68
1997.0,Sony Computer Entertainment,1.68
2012.0,Warner Bros. Interactive Entertainment,1.68
1992.0,Nintendo,1.68
1997.0,Namco Bandai Games,1.68
2003.0,Electronic Arts,1.68
2008.0,LucasArts,1.68
2007.0,Electronic Arts,1.68
2002.0,Nintendo,1.68
2008.0,Ubisoft,1.67
2003.0,Electronic Arts,1.67
2008.0,THQ,1.67
2000.0,Electronic Arts,1.67
2006.0,Electronic Arts,1.67
2013.0,Sony Computer Entertainment Europe,1.67
2005.0,Activision,1.67
1989.0,Capcom,1.67
2001.0,Activision,1.67
2001.0,THQ,1.67
2013.0,Activision,1.67
2003.0,Microsoft Game Studios,1.67
2001.0,Midway Games,1.67
2003.0,Electronic Arts,1.67
2003.0,THQ,1.67
2015.0,Warner Bros. Interactive Entertainment,1.66
2007.0,Sony Computer Entertainment,1.66
1992.0,Sega,1.66
2000.0,Electronic Arts,1.66
2012.0,Take-Two Interactive,1.66
2004.0,Midway Games,1.66
2006.0,Electronic Arts,1.66
2002.0,Electronic Arts,1.66
2005.0,Atari,1.66
1981.0,Atari,1.65
2004.0,Nintendo,1.65
1991.0,Nintendo,1.65
2011.0,Namco Bandai Games,1.65
2004.0,Enix Corporation,1.65
2008.0,Electronic Arts,1.65
2007.0,Square Enix,1.64
2004.0,Nintendo,1.64
2011.0,Disney Interactive Studios,1.64
1982.0,Atari,1.64
1999.0,Red Storm Entertainment,1.64
1986.0,Capcom,1.64
2002.0,Electronic Arts,1.64
2005.0,Electronic Arts,1.64
2004.0,Ubisoft,1.64
2010.0,Microsoft Game Studios,1.64
2015.0,Sony Computer Entertainment Europe,1.64
2004.0,Sega,1.63
2006.0,Microsoft Game Studios,1.63
2001.0,Nintendo,1.63
,Activision,1.63
2011.0,Sega,1.63
2003.0,Electronic Arts,1.63
1999.0,Sony Computer Entertainment,1.63
2014.0,Take-Two Interactive,1.63
2004.0,Electronic Arts,1.62
2010.0,Square Enix,1.62
,Electronic Arts,1.62
2005.0,Activision,1.62
2011.0,Bethesda Softworks,1.62
2006.0,Nintendo,1.62
2003.0,Nintendo,1.62
1998.0,Electronic Arts,1.62
2006.0,Nintendo,1.61
2004.0,Electronic Arts,1.61
2013.0,Microsoft Game Studios,1.61
1989.0,Nintendo,1.61
1998.0,Konami Digital Entertainment,1.61
2005.0,Nintendo,1.61
2005.0,Sony Computer Entertainment,1.61
2007.0,THQ,1.61
2014.0,Ubisoft,1.61
2008.0,Konami Digital Entertainment,1.6
2011.0,Activision,1.6
2005.0,Take-Two Interactive,1.6
2008.0,Ubisoft,1.6
1998.0,Video System,1.6
1981.0,Activision,1.6
1999.0,Konami Digital Entertainment,1.6
2008.0,Square Enix,1.6
2016.0,Hello Games,1.6
2003.0,Sega,1.6
2004.0,Global Star,1.59
1996.0,Activision,1.59
2006.0,Nintendo,1.59
1996.0,Sony Computer Entertainment,1.59
2008.0,Capcom,1.59
1982.0,Atari,1.59
2007.0,Konami Digital Entertainment,1.59
2008.0,Ubisoft,1.59
2010.0,Warner Bros. Interactive Entertainment,1.59
1999.0,Electronic Arts,1.59
2014.0,Bethesda Softworks,1.58
2008.0,Take-Two Interactive,1.58
2008.0,Activision,1.58
2008.0,Electronic Arts,1.58
2000.0,Sony Computer Entertainment,1.58
2012.0,Electronic Arts,1.58
2009.0,Activision,1.58
2008.0,Disney Interactive Studios,1.58
2012.0,Square Enix,1.58
2007.0,Disney Interactive Studios,1.58
2009.0,Nintendo,1.58
2002.0,Vivendi Games,1.58
2009.0,Konami Digital Entertainment,1.57
2001.0,Electronic Arts,1.57
2002.0,Gotham Games,1.57
2005.0,Nintendo,1.57
2012.0,Konami Digital Entertainment,1.56
2000.0,Take-Two Interactive,1.56
2006.0,Electronic Arts,1.56
1988.0,Nintendo,1.56
1995.0,Sony Computer Entertainment,1.56
2016.0,Namco Bandai Games,1.56
1990.0,Capcom,1.56
2001.0,Enix Corporation,1.56
2003.0,Nintendo,1.56
2013.0,Warner Bros. Interactive Entertainment,1.56
2010.0,Take-Two Interactive,1.55
2012.0,Bethesda Softworks,1.55
2002.0,Atari,1.55
2003.0,Ubisoft,1.55
2008.0,Atari,1.55
2010.0,Take-Two Interactive,1.55
2000.0,Electronic Arts,1.55
2001.0,Activision,1.55
2014.0,Ubisoft,1.55
2010.0,LucasArts,1.55
2011.0,Namco Bandai Games,1.55
1999.0,Westwood Studios,1.55
2011.0,Warner Bros. Interactive Entertainment,1.55
2015.0,Nintendo,1.55
2013.0,Microsoft Game Studios,1.54
2007.0,Capcom,1.54
2015.0,Nintendo,1.54
2000.0,Sony Computer Entertainment,1.54
2003.0,Activision,1.54
2006.0,Ubisoft,1.54
2008.0,Disney Interactive Studios,1.54
2005.0,Electronic Arts,1.54
1996.0,Fox Interactive,1.54
2012.0,Activision,1.53
2009.0,Electronic Arts,1.53
2008.0,Electronic Arts,1.53
2007.0,Electronic Arts,1.53
1994.0,Acclaim Entertainment,1.53
1998.0,989 Studios,1.53
2009.0,Activision,1.53
2016.0,Electronic Arts,1.53
2003.0,Nintendo,1.53
1997.0,Electronic Arts,1.53
2014.0,Nintendo,1.52
2011.0,Electronic Arts,1.52
2007.0,Sega,1.52
1997.0,Electronic Arts,1.52
2002.0,Electronic Arts,1.52
1996.0,Electronic Arts,1.52
1984.0,Nintendo,1.52
1984.0,Namco Bandai Games,1.52
1998.0,Electronic Arts,1.52
1998.0,Electronic Arts,1.52
2010.0,Take-Two Interactive,1.52
2006.0,Activision,1.52
2002.0,Atari,1.52
2002.0,Namco Bandai Games,1.51
2014.0,Electronic Arts,1.51
2010.0,Sega,1.51
2011.0,LucasArts,1.51
2011.0,Sega,1.51
2013.0,GungHo,1.51
1988.0,Capcom,1.51
2001.0,Electronic Arts,1.51
1997.0,Electronic Arts,1.51
2007.0,Electronic Arts,1.51
1997.0,Hasbro Interactive,1.51
2003.0,Namco Bandai Games,1.5
2011.0,Sony Computer Entertainment,1.5
2000.0,Crave Entertainment,1.5
2010.0,Square Enix,1.5
1998.0,Midway Games,1.5
2002.0,THQ,1.5
2010.0,Warner Bros. Interactive Entertainment,1.5
2000.0,Electronic Arts,1.5
2000.0,THQ,1.5
1985.0,Nintendo,1.5
1993.0,Sega,1.5
1986.0,Hudson Soft,1.5
2010.0,Capcom,1.5
2008.0,MTV Games,1.5
1998.0,Namco Bandai Games,1.5
2009.0,Disney Interactive Studios,1.49
2003.0,Nintendo,1.49
2002.0,Electronic Arts,1.49
2008.0,Electronic Arts,1.49
2008.0,THQ,1.49
2000.0,Nintendo,1.49
2006.0,Sony Computer Entertainment,1.49
2008.0,Activision,1.49
2010.0,Electronic Arts,1.49
2009.0,Nintendo,1.48
2006.0,THQ,1.48
2006.0,Square Enix,1.48
1990.0,Nintendo,1.48
1999.0,THQ,1.48
1997.0,Nintendo,1.48
2011.0,Electronic Arts,1.48
2005.0,Take-Two Interactive,1.48
2004.0,Electronic Arts,1.48
2004.0,Ubisoft,1.48
2007.0,Ubisoft,1.47
2012.0,Ubisoft,1.47
2008.0,Ubisoft,1.47
1999.0,Nintendo,1.47
2003.0,THQ,1.47
2006.0,Electronic Arts,1.47
2013.0,Konami Digital Entertainment,1.47
2008.0,Square Enix,1.47
2010.0,LucasArts,1.47
2008.0,Sega,1.47
2007.0,Disney Interactive Studios,1.47
2012.0,Sony Computer Entertainment,1.47
1998.0,SquareSoft,1.46
2004.0,THQ,1.46
2012.0,Ubisoft,1.46
2008.0,Electronic Arts,1.46
2003.0,Midway Games,1.46
2008.0,THQ,1.46
,,1.46
2011.0,THQ,1.46
2001.0,Atari,1.46
1981.0,Coleco,1.46
1998.0,GT Interactive,1.46
2005.0,Nintendo,1.46
2012.0,Electronic Arts,1.46
2012.0,Warner Bros. Interactive Entertainment,1.46
2012.0,Electronic Arts,1.46
1998.0,THQ,1.46
2006.0,Sega,1.46
2013.0,Nintendo,1.46
2004.0,Capcom,1.45
2013.0,Activision,1.45
2015.0,Warner Bros. Interactive Entertainment,1.45
2008.0,Take-Two Interactive,1.45
2004.0,Take-Two Interactive,1.45
2011.0,Ubisoft,1.45
2003.0,Capcom,1.45
2007.0,Electronic Arts,1.45
1996.0,Namco Bandai Games,1.45
1984.0,Nintendo,1.45
1993.0,Namco Bandai Games,1.45
1997.0,Namco Bandai Games,1.45
1999.0,Namco Bandai Games,1.45
2008.0,Electronic Arts,1.45
2010.0,Square Enix,1.45
2005.0,Activision,1.45
2007.0,Ubisoft,1.45
2007.0,Rising Star Games,1.44
2007.0,Sony Computer Entertainment,1.44
2006.0,Sega,1.44
2013.0,Electronic Arts,1.44
1996.0,Nintendo,1.44
2014.0,Ubisoft,1.44
2007.0,THQ,1.44
2010.0,Microsoft Game Studios,1.44
2006.0,Ubisoft,1.44
2013.0,Electronic Arts,1.44
2004.0,Electronic Arts,1.44
2011.0,Electronic Arts,1.44
2002.0,Electronic Arts,1.44
1999.0,Hasbro Interactive,1.43
2013.0,Disney Interactive Studios,1.43
2009.0,Activision,1.43
2009.0,Sega,1.43
2008.0,Electronic Arts,1.43
1988.0,Capcom,1.43
2004.0,Nintendo,1.43
1999.0,Electronic Arts,1.43
2013.0,Square Enix,1.42
2002.0,Activision,1.42
2010.0,THQ,1.42
2005.0,Electronic Arts,1.42
2004.0,Nintendo,1.42
2004.0,Electronic Arts,1.42
2011.0,Sega,1.42
1994.0,Nintendo,1.42
1987.0,Namco Bandai Games,1.42
2008.0,Electronic Arts,1.42
2002.0,Capcom,1.42
2009.0,Nintendo,1.42
2014.0,Square Enix,1.41
2006.0,LucasArts,1.41
2010.0,Disney Interactive Studios,1.41
2009.0,Electronic Arts,1.41
2005.0,Eidos Interactive,1.41
2013.0,Warner Bros. Interactive Entertainment,1.41
2014.0,Electronic Arts,1.41
1994.0,Virgin Interactive,1.41
2004.0,Sony Computer Entertainment,1.41
2010.0,Nintendo,1.41
1999.0,Electronic Arts,1.41
2003.0,Sony Computer Entertainment,1.41
2001.0,Sony Computer Entertainment,1.41
2004.0,Electronic Arts,1.41
2010.0,Activision,1.4
2002.0,Activision,1.4
2008.0,Electronic Arts,1.4
1996.0,Sony Computer Entertainment,1.4
2008.0,Ubisoft,1.4
2004.0,THQ,1.4
1990.0,SquareSoft,1.4
2013.0,Electronic Arts,1.4
2002.0,Codemasters,1.4
2001.0,Electronic Arts,1.39
2016.0,Bethesda Softworks,1.39
2007.0,Square Enix,1.39
2009.0,Activision,1.39
2011.0,Square Enix,1.39
1994.0,Acclaim Entertainment,1.39
1991.0,Konami Digital Entertainment,1.39
2005.0,Tecmo Koei,1.39
2007.0,Disney Interactive Studios,1.39
2012.0,THQ,1.39
2011.0,Square Enix,1.39
2003.0,Activision,1.38
2005.0,Electronic Arts,1.38
2000.0,Nintendo,1.38
2012.0,Nintendo,1.38
2014.0,Electronic Arts,1.38
1998.0,Take-Two Interactive,1.38
2012.0,Atlus,1.38
2010.0,Capcom,1.38
2009.0,Electronic Arts,1.38
2007.0,Disney Interactive Studios,1.38
2009.0,505 Games,1.38
2001.0,Acclaim Entertainment,1.38
2011.0,Electronic Arts,1.38
2008.0,LucasArts,1.37
2014.0,Ubisoft,1.37
2006.0,Namco Bandai Games,1.37
1998.0,Activision,1.37
2014.0,Microsoft Game Studios,1.37
2008.0,Sony Computer Entertainment,1.37
2010.0,Sega,1.37
2004.0,Activision,1.37
2010.0,Warner Bros. Interactive Entertainment,1.37
1998.0,Nintendo,1.37
2014.0,Take-Two Interactive,1.36
2004.0,Ubisoft,1.36
2003.0,Vivendi Games,1.36
2008.0,Electronic Arts,1.36
2008.0,Sony Computer Entertainment,1.36
1986.0,Konami Digital Entertainment,1.36
1996.0,Enix Corporation,1.36
1981.0,Atari,1.36
2014.0,Nintendo,1.36
2013.0,Microsoft Game Studios,1.36
2002.0,Electronic Arts,1.36
,Warner Bros. Interactive Entertainment,1.36
2011.0,Capcom,1.35
1999.0,Konami Digital Entertainment,1.35
2010.0,Codemasters,1.35
1997.0,Electronic Arts,1.35
2008.0,Electronic Arts,1.35
2007.0,Atari,1.35
2007.0,Electronic Arts,1.35
2009.0,Take-Two Interactive,1.35
2010.0,Microsoft Game Studios,1.35
2008.0,Electronic Arts,1.35
2015.0,Warner Bros. Interactive Entertainment,1.35
2004.0,Electronic Arts,1.35
2003.0,Vivendi Games,1.35
2008.0,Capcom,1.35
2008.0,Ubisoft,1.35
2005.0,Capcom,1.35
2011.0,Electronic Arts,1.35
1997.0,SquareSoft,1.35
2004.0,Sony Computer Entertainment,1.35
2007.0,Electronic Arts,1.35
2011.0,Sony Computer Entertainment,1.35
2002.0,Atari,1.34
2005.0,Nintendo,1.34
2006.0,Capcom,1.34
1994.0,Acclaim Entertainment,1.34
2005.0,Activision,1.34
2004.0,Nintendo,1.34
2006.0,Electronic Arts,1.34
2003.0,Take-Two Interactive,1.34
2000.0,Electronic Arts,1.34
2004.0,Electronic Arts,1.34
2007.0,THQ,1.33
2004.0,Sony Computer Entertainment,1.33
2010.0,Ubisoft,1.33
2011.0,Bethesda Softworks,1.33
2013.0,Activision,1.33
2013.0,Take-Two Interactive,1.33
2002.0,Activision,1.33
1998.0,Acclaim Entertainment,1.33
2000.0,Activision,1.33
2003.0,Electronic Arts,1.33
2000.0,Electronic Arts,1.33
2004.0,Nintendo,1.33
2010.0,THQ,1.33
2013.0,Square Enix,1.33
2004.0,TDK Mediactive,1.33
2007.0,Ubisoft,1.33
2010.0,Nintendo,1.33
2014.0,Warner Bros. Interactive Entertainment,1.32
2005.0,Electronic Arts,1.32
2008.0,Warner Bros. Interactive Entertainment,1.32
2014.0,Namco Bandai Games,1.32
2008.0,Activision,1.32
2014.0,Square Enix,1.32
2014.0,Warner Bros. Interactive Entertainment,1.32
1998.0,Codemasters,1.32
1985.0,Nintendo,1.32
2002.0,Atari,1.32
1997.0,Eidos Interactive,1.32
2003.0,Capcom,1.32
2010.0,Sony Computer Entertainment,1.32
1996.0,Electronic Arts,1.32
2011.0,Disney Interactive Studios,1.32
2012.0,Activision,1.32
,Warner Bros. Interactive Entertainment,1.32
1996.0,ASC Games,1.31
2002.0,Bethesda Softworks,1.31
2009.0,MTV Games,1.31
2009.0,Namco Bandai Games,1.31
2009.0,Activision,1.31
2009.0,Zoo Games,1.31
2005.0,Activision,1.31
1999.0,THQ,1.31
2009.0,Warner Bros. Interactive Entertainment,1.31
1983.0,Activision,1.31
2002.0,Acclaim Entertainment,1.31
2008.0,Disney Interactive Studios,1.31
2008.0,Ubisoft,1.31
2004.0,Electronic Arts,1.31
,Atari,1.3
2002.0,Konami Digital Entertainment,1.3
2011.0,Electronic Arts,1.3
2006.0,Electronic Arts,1.3
2013.0,Deep Silver,1.3
2005.0,Sony Computer Entertainment,1.3
2007.0,Electronic Arts,1.3
1997.0,Accolade,1.3
1995.0,SquareSoft,1.3
2010.0,Electronic Arts,1.3
1999.0,Namco Bandai Games,1.3
2015.0,Square Enix,1.3
2006.0,Electronic Arts,1.29
2015.0,Nintendo,1.29
2002.0,Capcom,1.29
2012.0,Electronic Arts,1.29
2002.0,Capcom,1.29
2005.0,Electronic Arts,1.29
2015.0,Ubisoft,1.29
2003.0,TDK Mediactive,1.29
2004.0,Atari,1.29
2008.0,Activision,1.29
2008.0,Nintendo,1.29
2008.0,Sega,1.29
2005.0,Take-Two Interactive,1.29
2004.0,Sony Online Entertainment,1.28
2014.0,Ubisoft,1.28
2008.0,Ubisoft,1.28
2014.0,Konami Digital Entertainment,1.28
1989.0,Nintendo,1.28
2015.0,Ubisoft,1.28
1999.0,3DO,1.28
2012.0,THQ,1.28
1999.0,989 Studios,1.28
2003.0,Take-Two Interactive,1.28
2012.0,Nintendo,1.28
2001.0,Konami Digital Entertainment,1.28
2008.0,Eidos Interactive,1.27
1997.0,Konami Digital Entertainment,1.27
2005.0,Electronic Arts,1.27
2008.0,Warner Bros. Interactive Entertainment,1.27
1995.0,Electronic Arts,1.27
2012.0,Nintendo,1.27
1981.0,Imagic,1.27
2008.0,Take-Two Interactive,1.27
2011.0,THQ,1.27
2003.0,Activision,1.27
1984.0,Nintendo,1.27
2015.0,Bethesda Softworks,1.27
2008.0,Deep Silver,1.27
2002.0,Atari,1.27
2007.0,Take-Two Interactive,1.27
2003.0,Sega,1.27
2004.0,Sony Computer Entertainment,1.27
1994.0,Sony Computer Entertainment,1.27
2016.0,Level 5,1.27
2008.0,Activision,1.26
2005.0,Atari,1.26
2010.0,Sega,1.26
1998.0,THQ,1.26
2007.0,Square Enix,1.26
2014.0,Nintendo,1.26
2006.0,Electronic Arts,1.26
2003.0,Eidos Interactive,1.26
1998.0,Codemasters,1.26
2007.0,THQ,1.26
1998.0,Hasbro Interactive,1.26
2012.0,Warner Bros. Interactive Entertainment,1.26
2007.0,RTL,1.26
2008.0,Sony Computer Entertainment,1.25
2000.0,Electronic Arts,1.25
2008.0,LucasArts,1.25
,Atari,1.25
2007.0,Ubisoft,1.25
1988.0,Namco Bandai Games,1.25
1987.0,Namco Bandai Games,1.25
1996.0,Natsume,1.25
2013.0,Warner Bros. Interactive Entertainment,1.25
2005.0,Nintendo,1.25
2006.0,Electronic Arts,1.25
2002.0,Atari,1.25
2003.0,Eidos Interactive,1.25
2004.0,Ubisoft,1.25
1998.0,Electronic Arts,1.25
2005.0,Sony Computer Entertainment,1.24
2001.0,Virgin Interactive,1.24
2007.0,Activision,1.24
2011.0,Namco Bandai Games,1.24
2007.0,Nintendo,1.24
2009.0,Activision,1.24
2009.0,Ubisoft,1.24
1997.0,GT Interactive,1.24
2015.0,Namco Bandai Games,1.24
2000.0,Namco Bandai Games,1.24
2008.0,THQ,1.24
1992.0,Nintendo,1.24
2005.0,Activision,1.24
2007.0,D3Publisher,1.23
2001.0,Konami Digital Entertainment,1.23
2010.0,Electronic Arts,1.23
2004.0,Microsoft Game Studios,1.23
2002.0,Universal Interactive,1.23
2004.0,Atari,1.23
2003.0,Sony Computer Entertainment,1.23
2014.0,Focus Home Interactive,1.23
2008.0,Activision,1.23
2007.0,Electronic Arts,1.23
2000.0,Nintendo,1.23
2003.0,THQ,1.23
1998.0,Activision,1.23
1986.0,Konami Digital Entertainment,1.23
2004.0,Nintendo,1.23
2009.0,Sega,1.23
2003.0,Nintendo,1.23
2005.0,LucasArts,1.23
2016.0,Electronic Arts,1.23
2008.0,Electronic Arts,1.23
2015.0,Bethesda Softworks,1.23
2007.0,Electronic Arts,1.23
2012.0,Warner Bros. Interactive Entertainment,1.22
2010.0,Namco Bandai Games,1.22
2004.0,Nintendo,1.22
1997.0,Sony Computer Entertainment,1.22
1997.0,Nintendo,1.22
1999.0,Nintendo,1.22
1984.0,Namco Bandai Games,1.22
2006.0,Alchemist,1.22
2011.0,Codemasters,1.22
2006.0,THQ,1.22
1997.0,Electronic Arts,1.22
1997.0,SquareSoft,1.22
2002.0,Nintendo,1.22
1996.0,Maxis,1.22
2001.0,Take-Two Interactive,1.22
1998.0,Electronic Arts,1.22
2002.0,Sega,1.22
,Unknown,1.22
2011.0,Capcom,1.22
2006.0,THQ,1.21
2001.0,Microsoft Game Studios,1.21
2004.0,Activision,1.21
2010.0,Electronic Arts,1.21
2002.0,Sony Computer Entertainment,1.21
2009.0,Activision,1.21
1992.0,Capcom,1.21
2001.0,Enix Corporation,1.21
1999.0,LucasArts,1.21
2000.0,Virgin Interactive,1.21
2003.0,Electronic Arts,1.21
2007.0,,1.21
1997.0,Electronic Arts,1.21
2006.0,Electronic Arts,1.21
2005.0,Konami Digital Entertainment,1.2
2002.0,Black Label Games,1.2
2011.0,LucasArts,1.2
2004.0,SouthPeak Games,1.2
2004.0,Nintendo,1.2
2015.0,Ubisoft,1.2
2008.0,Disney Interactive Studios,1.2
2015.0,Electronic Arts,1.2
2015.0,Take-Two Interactive,1.2
1993.0,Namco Bandai Games,1.2
1986.0,Konami Digital Entertainment,1.2
1986.0,Konami Digital Entertainment,1.2
1999.0,Sega,1.2
1989.0,Nintendo,1.2
2003.0,Atari,1.2
2001.0,Electronic Arts,1.2
2006.0,Nintendo,1.2
2009.0,Nintendo,1.2
2012.0,Namco Bandai Games,1.2
2013.0,Take-Two Interactive,1.19
